,filename,width,height,class,xmin,ymin,xmax,ymax,x_min_resized,y_min_resized,x_max_resized,y_max_resized,class_num
34658,821537798.jpg,1080,1080,6d,86,722,149,751,36,307,63,319,21
34659,821537798.jpg,1080,1080,6c,89,588,151,631,37,250,64,268,34
34660,821537798.jpg,1080,1080,Qc,158,462,219,531,67,196,93,226,28
34661,821537798.jpg,1080,1080,5s,276,382,316,447,117,162,134,190,48
34662,821537798.jpg,1080,1080,Qc,394,339,433,409,167,144,184,174,28
34663,821537798.jpg,1080,1080,4d,478,351,521,411,203,149,221,175,23
34664,821537798.jpg,1080,1080,Jd,586,392,654,456,249,166,278,194,16
34665,821537798.jpg,1080,1080,Kd,651,484,723,536,277,206,307,228,14
34666,821537798.jpg,1080,1080,Kd,496,757,573,810,211,322,244,345,14
34667,615861427.jpg,1080,1080,As,83,724,149,749,35,308,63,319,39
34668,615861427.jpg,1080,1080,10c,86,587,153,633,36,250,65,269,30
34669,615861427.jpg,1080,1080,Js,157,460,217,531,66,195,92,226,42
34670,615861427.jpg,1080,1080,8s,276,383,315,448,117,163,134,190,45
34671,615861427.jpg,1080,1080,5h,399,340,428,404,169,144,182,172,9
34672,615861427.jpg,1080,1080,2s,478,348,520,414,203,148,221,176,51
34673,615861427.jpg,1080,1080,5s,597,396,650,454,254,168,276,193,48
34674,615861427.jpg,1080,1080,5s,546,704,601,763,232,299,255,324,48
34675,432117281.jpg,1080,1080,Qs,84,719,152,753,35,306,64,320,41
34676,432117281.jpg,1080,1080,4h,93,589,151,630,39,250,64,268,10
34677,432117281.jpg,1080,1080,3d,162,465,214,522,69,198,91,222,24
34678,432117281.jpg,1080,1080,Kd,271,380,319,450,115,161,135,191,14
34679,432117281.jpg,1080,1080,6h,400,345,429,408,170,146,182,173,8
34680,432117281.jpg,1080,1080,2s,478,350,520,415,203,149,221,176,51
34681,432117281.jpg,1080,1080,2s,535,654,576,717,227,278,245,305,51
34682,509932108.jpg,1080,1080,2s,83,722,149,750,35,307,63,319,51
34683,509932108.jpg,1080,1080,2s,89,590,154,633,37,251,65,269,51
34684,509932108.jpg,1080,1080,6d,165,468,214,522,70,199,91,222,21
34685,509932108.jpg,1080,1080,8c,275,381,320,444,117,162,136,189,32
34686,509932108.jpg,1080,1080,2h,399,346,427,409,169,147,181,174,12
34687,509932108.jpg,1080,1080,9c,477,349,519,413,203,148,221,175,31
34688,509932108.jpg,1080,1080,Qh,586,395,652,458,249,168,277,195,2
34689,509932108.jpg,1080,1080,Qh,536,708,608,769,228,301,258,327,2
34690,631295606.jpg,1080,1080,Ac,82,722,146,751,34,307,62,319,26
34691,631295606.jpg,1080,1080,10d,85,589,151,633,36,250,64,269,17
34692,631295606.jpg,1080,1080,2s,161,465,215,522,68,198,91,222,51
34693,631295606.jpg,1080,1080,7s,273,378,315,443,116,161,134,188,46
34694,631295606.jpg,1080,1080,7d,399,340,429,405,169,144,182,172,20
34695,631295606.jpg,1080,1080,3h,479,351,519,412,204,149,221,175,11
34696,631295606.jpg,1080,1080,Qs,586,395,651,459,249,168,277,195,41
34697,631295606.jpg,1080,1080,2s,659,487,722,533,280,207,307,227,51
34698,631295606.jpg,1080,1080,2s,505,757,568,802,215,322,241,341,51
34699,523382113.jpg,1080,1080,7d,81,724,146,751,34,308,62,319,20
34700,523382113.jpg,1080,1080,8c,90,591,154,634,38,251,65,270,32
34701,523382113.jpg,1080,1080,9c,160,466,218,521,68,198,92,221,31
34702,523382113.jpg,1080,1080,2d,275,379,315,442,117,161,134,188,25
34703,523382113.jpg,1080,1080,Qd,395,342,433,410,168,145,184,174,15
34704,523382113.jpg,1080,1080,10c,477,347,523,413,203,147,222,175,30
34705,523382113.jpg,1080,1080,10c,530,656,576,723,225,279,245,307,30
34706,304317512.jpg,1080,1080,Qc,82,720,152,754,34,306,64,321,28
34707,304317512.jpg,1080,1080,Ad,90,594,151,632,38,253,64,269,13
34708,304317512.jpg,1080,1080,Ah,164,471,212,523,69,200,90,222,0
34709,304317512.jpg,1080,1080,2c,277,383,319,447,117,163,135,190,38
34710,304317512.jpg,1080,1080,Qh,395,343,433,409,168,146,184,174,2
34711,304317512.jpg,1080,1080,Kh,470,346,526,412,200,147,224,175,1
34712,304317512.jpg,1080,1080,6d,595,401,645,454,253,170,274,193,21
34713,304317512.jpg,1080,1080,7s,657,485,722,533,279,206,307,227,46
34714,304317512.jpg,1080,1080,7s,503,758,567,805,214,322,241,342,46
34715,866538199.jpg,1080,1080,6c,81,722,145,750,34,307,61,319,34
34716,866538199.jpg,1080,1080,8s,92,592,156,634,39,252,66,270,45
34717,866538199.jpg,1080,1080,5d,160,462,214,519,68,196,91,221,22
34718,866538199.jpg,1080,1080,9d,276,385,318,447,117,163,135,190,18
34719,866538199.jpg,1080,1080,6h,401,345,430,407,170,146,183,173,8
34720,866538199.jpg,1080,1080,8c,476,348,519,413,202,148,221,175,32
34721,866538199.jpg,1080,1080,5c,596,396,651,454,253,168,277,193,35
34722,866538199.jpg,1080,1080,5c,547,695,602,763,232,296,256,324,35
34723,460512334.jpg,1080,1080,10d,85,722,150,755,36,307,63,321,17
34724,460512334.jpg,1080,1080,Ad,89,594,151,632,37,253,64,269,13
34725,460512334.jpg,1080,1080,6c,163,466,214,521,69,198,91,221,34
34726,460512334.jpg,1080,1080,2c,277,383,318,447,117,163,135,190,38
34727,460512334.jpg,1080,1080,Jd,394,338,433,409,167,143,184,174,16
34728,460512334.jpg,1080,1080,10c,474,347,519,415,201,147,221,176,30
34729,460512334.jpg,1080,1080,10d,594,394,647,453,253,167,275,192,17
34730,460512334.jpg,1080,1080,8d,663,489,723,532,282,208,307,226,19
34731,460512334.jpg,1080,1080,8d,507,758,568,803,215,322,241,342,19
34732,507291287.jpg,1080,1080,6d,85,723,149,751,36,307,63,319,21
34733,507291287.jpg,1080,1080,5d,88,587,152,631,37,250,64,268,22
34734,507291287.jpg,1080,1080,Jc,155,460,217,532,66,195,92,226,29
34735,507291287.jpg,1080,1080,Ad,279,380,315,441,118,161,134,187,13
34736,507291287.jpg,1080,1080,Jc,396,339,433,409,168,144,184,174,29
34737,507291287.jpg,1080,1080,8h,480,352,518,411,204,149,220,175,6
34738,507291287.jpg,1080,1080,10c,594,394,649,458,253,167,276,195,30
34739,507291287.jpg,1080,1080,10c,546,697,600,767,232,296,255,326,30
34740,942707839.jpg,1080,1080,3s,87,723,151,750,37,307,64,319,50
34741,942707839.jpg,1080,1080,7h,90,588,152,629,38,250,64,267,7
34742,942707839.jpg,1080,1080,7c,160,465,220,524,68,198,93,223,33
34743,942707839.jpg,1080,1080,Kc,271,376,319,450,115,160,135,191,27
34744,942707839.jpg,1080,1080,9d,398,344,428,409,169,146,182,174,18
34745,942707839.jpg,1080,1080,8c,479,349,522,411,204,148,222,175,32
34746,942707839.jpg,1080,1080,3c,592,397,648,457,252,169,276,194,37
34747,942707839.jpg,1080,1080,3c,543,708,598,766,231,301,254,326,37
34748,289102008.jpg,1080,1080,4h,83,723,146,752,35,307,62,320,10
34749,289102008.jpg,1080,1080,Ks,84,583,153,641,35,248,65,273,40
34750,289102008.jpg,1080,1080,7h,162,463,214,519,69,197,91,221,7
34751,289102008.jpg,1080,1080,3s,275,381,317,447,117,162,135,190,50
34752,289102008.jpg,1080,1080,4c,397,346,429,410,169,147,182,174,36
34753,289102008.jpg,1080,1080,4d,477,352,520,412,203,149,221,175,23
34754,289102008.jpg,1080,1080,4d,531,656,572,714,226,279,243,304,23
34755,602188590.jpg,1080,1080,2h,86,725,148,752,36,308,63,320,12
34756,602188590.jpg,1080,1080,Qh,88,585,155,640,37,249,66,272,2
34757,602188590.jpg,1080,1080,10h,158,466,214,522,67,198,91,222,4
34758,602188590.jpg,1080,1080,9d,275,382,316,447,117,162,134,190,18
34759,602188590.jpg,1080,1080,6s,400,342,430,407,170,145,183,173,47
34760,602188590.jpg,1080,1080,4s,478,354,521,415,203,150,221,176,49
34761,602188590.jpg,1080,1080,8c,598,398,650,453,254,169,276,192,32
34762,602188590.jpg,1080,1080,8c,548,705,601,761,233,300,255,324,32
34763,857861660.jpg,1080,1080,8d,83,723,146,751,35,307,62,319,19
34764,857861660.jpg,1080,1080,10d,85,588,151,633,36,250,64,269,17
34765,857861660.jpg,1080,1080,Js,157,460,217,530,66,195,92,225,42
34766,857861660.jpg,1080,1080,Kd,270,379,318,450,115,161,135,191,14
34767,857861660.jpg,1080,1080,3h,400,344,428,407,170,146,182,173,11
34768,857861660.jpg,1080,1080,Kc,470,346,526,413,200,147,224,175,27
34769,857861660.jpg,1080,1080,5s,592,399,647,457,252,169,275,194,48
34770,857861660.jpg,1080,1080,Kd,651,477,723,536,277,203,307,228,14
34771,857861660.jpg,1080,1080,Kd,496,756,573,809,211,322,244,344,14
34772,593391879.jpg,1080,1080,6s,83,724,149,751,35,308,63,319,47
34773,593391879.jpg,1080,1080,6d,93,589,154,633,39,250,65,269,21
34774,593391879.jpg,1080,1080,5d,161,463,214,520,68,197,91,221,22
34775,593391879.jpg,1080,1080,4c,279,382,321,447,118,162,136,190,36
34776,593391879.jpg,1080,1080,Qs,395,344,433,411,168,146,184,175,41
34777,593391879.jpg,1080,1080,8s,475,352,517,416,202,149,220,177,45
34778,593391879.jpg,1080,1080,8s,532,657,574,721,226,279,244,307,45
34779,968210161.jpg,1080,1080,Kd,84,720,152,755,35,306,64,321,14
34780,968210161.jpg,1080,1080,Kh,85,584,152,641,36,248,64,273,1
34781,968210161.jpg,1080,1080,9d,162,467,214,522,69,198,91,222,18
34782,968210161.jpg,1080,1080,Ad,278,379,315,441,118,161,134,187,13
34783,968210161.jpg,1080,1080,5s,399,345,428,410,169,146,182,174,48
34784,968210161.jpg,1080,1080,Jc,470,345,526,414,200,146,224,176,29
34785,968210161.jpg,1080,1080,Jc,523,653,582,722,222,278,247,307,29
34786,078872594.jpg,1080,1080,Kh,82,720,152,755,34,306,64,321,1
34787,078872594.jpg,1080,1080,3c,91,590,156,635,38,251,66,270,37
34788,078872594.jpg,1080,1080,7s,158,462,215,522,67,196,91,222,46
34789,078872594.jpg,1080,1080,Ks,271,375,317,450,115,159,135,191,40
34790,078872594.jpg,1080,1080,Qd,395,342,433,410,168,145,184,174,15
34791,078872594.jpg,1080,1080,2s,478,349,520,415,203,148,221,176,51
34792,078872594.jpg,1080,1080,2s,533,654,574,718,227,278,244,305,51
34793,141762647.jpg,1080,1080,8c,82,724,146,752,34,308,62,320,32
34794,141762647.jpg,1080,1080,10s,85,588,153,633,36,250,65,269,43
34795,141762647.jpg,1080,1080,5s,160,462,215,520,68,196,91,221,48
34796,141762647.jpg,1080,1080,Jd,271,375,318,450,115,159,135,191,16
34797,141762647.jpg,1080,1080,5d,400,341,430,406,170,145,183,172,22
34798,141762647.jpg,1080,1080,9d,477,351,519,414,203,149,221,176,18
34799,141762647.jpg,1080,1080,As,594,399,646,455,253,169,275,193,39
34800,141762647.jpg,1080,1080,As,547,704,598,759,232,299,254,323,39
34801,622353612.jpg,1080,1080,Qc,81,720,152,755,34,306,64,321,28
34802,622353612.jpg,1080,1080,10d,88,588,153,633,37,250,65,269,17
34803,622353612.jpg,1080,1080,3s,162,465,217,525,69,198,92,223,50
34804,622353612.jpg,1080,1080,10s,270,378,315,445,115,161,134,189,43
34805,622353612.jpg,1080,1080,Qs,396,343,433,410,168,146,184,174,41
34806,622353612.jpg,1080,1080,9c,477,349,519,413,203,148,221,175,31
34807,622353612.jpg,1080,1080,9c,531,649,574,718,226,276,244,305,31
34808,139628624.jpg,1080,1080,5c,82,722,146,750,34,307,62,319,35
34809,139628624.jpg,1080,1080,2h,93,592,153,632,39,252,65,269,12
34810,139628624.jpg,1080,1080,6d,165,467,215,521,70,198,91,221,21
34811,139628624.jpg,1080,1080,9h,276,383,314,445,117,163,133,189,5
34812,139628624.jpg,1080,1080,7c,398,342,429,407,169,145,182,173,33
34813,139628624.jpg,1080,1080,Qc,471,346,526,415,200,147,224,176,28
34814,139628624.jpg,1080,1080,Qc,523,653,583,723,222,278,248,307,28
34815,252886208.jpg,1080,1080,6d,87,723,150,751,37,307,63,319,21
34816,252886208.jpg,1080,1080,Jc,84,583,153,640,35,248,65,272,29
34817,252886208.jpg,1080,1080,Kd,157,462,217,532,66,196,92,226,14
34818,252886208.jpg,1080,1080,5c,276,379,317,444,117,161,135,189,35
34819,252886208.jpg,1080,1080,Kh,394,339,433,409,167,144,184,174,1
34820,252886208.jpg,1080,1080,2h,478,353,518,413,203,150,220,175,12
34821,252886208.jpg,1080,1080,4d,598,403,650,453,254,171,276,192,23
34822,252886208.jpg,1080,1080,8d,660,488,720,532,281,207,306,226,19
34823,252886208.jpg,1080,1080,8d,506,758,567,803,215,322,241,342,19
34824,146716693.jpg,1080,1080,9s,82,724,147,752,34,308,62,320,44
34825,146716693.jpg,1080,1080,8c,89,589,150,632,37,250,63,269,32
34826,146716693.jpg,1080,1080,10c,158,464,216,521,67,197,92,221,30
34827,146716693.jpg,1080,1080,7d,273,377,315,443,116,160,134,188,20
34828,146716693.jpg,1080,1080,8d,399,341,428,404,169,145,182,172,19
34829,146716693.jpg,1080,1080,As,478,350,516,414,203,149,219,176,39
34830,146716693.jpg,1080,1080,As,534,654,572,716,227,278,243,304,39
34831,036164018.jpg,1080,1080,10s,81,722,146,755,34,307,62,321,43
34832,036164018.jpg,1080,1080,Qh,88,585,155,640,37,249,66,272,2
34833,036164018.jpg,1080,1080,2h,163,470,212,523,69,200,90,222,12
34834,036164018.jpg,1080,1080,4s,281,380,318,445,119,161,135,189,49
34835,036164018.jpg,1080,1080,10d,397,342,431,407,169,145,183,173,17
34836,036164018.jpg,1080,1080,As,478,350,515,413,203,149,219,175,39
34837,036164018.jpg,1080,1080,Qd,586,394,653,456,249,167,278,194,15
34838,036164018.jpg,1080,1080,Qd,537,703,605,766,228,299,257,326,15
34839,908677429.jpg,1080,1080,8s,85,725,150,751,36,308,63,319,45
34840,908677429.jpg,1080,1080,Js,87,584,155,640,37,248,66,272,42
34841,908677429.jpg,1080,1080,Qc,156,460,217,532,66,195,92,226,28
34842,908677429.jpg,1080,1080,5h,275,378,313,440,117,161,133,187,9
34843,908677429.jpg,1080,1080,8d,400,341,430,404,170,145,183,172,19
34844,908677429.jpg,1080,1080,10h,478,348,520,415,203,148,221,176,4
34845,908677429.jpg,1080,1080,Ks,586,393,654,456,249,167,278,194,40
34846,908677429.jpg,1080,1080,6h,657,491,716,532,279,209,304,226,8
34847,908677429.jpg,1080,1080,6h,502,763,561,805,213,324,238,342,8
34848,050953861.jpg,1080,1080,Jd,81,720,152,754,34,306,64,321,16
34849,050953861.jpg,1080,1080,10c,85,588,153,634,36,250,65,270,30
34850,050953861.jpg,1080,1080,Kc,156,460,221,531,66,195,94,226,27
34851,050953861.jpg,1080,1080,Kd,271,379,319,450,115,161,135,191,14
34852,050953861.jpg,1080,1080,5d,400,341,429,406,170,145,182,172,22
34853,050953861.jpg,1080,1080,Qs,472,349,525,417,201,148,223,177,41
34854,050953861.jpg,1080,1080,Qd,587,396,653,458,250,168,278,195,15
34855,050953861.jpg,1080,1080,Qd,537,704,606,766,228,299,258,326,15
34856,480094576.jpg,1080,1080,As,82,724,148,750,34,308,63,319,39
34857,480094576.jpg,1080,1080,9c,90,590,154,634,38,251,65,270,31
34858,480094576.jpg,1080,1080,4h,168,465,212,521,71,198,90,221,10
34859,480094576.jpg,1080,1080,2d,277,380,316,443,117,161,134,188,25
34860,480094576.jpg,1080,1080,7s,400,340,429,406,170,144,182,172,46
34861,480094576.jpg,1080,1080,3d,477,350,521,413,203,149,221,175,24
34862,480094576.jpg,1080,1080,3d,530,658,573,722,225,280,244,307,24
34863,131318473.jpg,1080,1080,5c,82,720,146,749,34,306,62,319,35
34864,131318473.jpg,1080,1080,6d,93,590,155,633,39,251,66,269,21
34865,131318473.jpg,1080,1080,6c,163,466,217,521,69,198,92,221,34
34866,131318473.jpg,1080,1080,Qd,270,379,318,450,115,161,135,191,15
34867,131318473.jpg,1080,1080,10d,397,343,432,408,169,146,184,173,17
34868,131318473.jpg,1080,1080,5c,478,348,522,412,203,148,222,175,35
34869,131318473.jpg,1080,1080,Ks,586,393,654,455,249,167,278,193,40
34870,131318473.jpg,1080,1080,8h,660,489,719,530,281,208,306,225,6
34871,131318473.jpg,1080,1080,8h,502,761,562,803,213,324,239,342,6
34872,667669727.jpg,1080,1080,5h,82,725,145,751,34,308,61,319,9
34873,667669727.jpg,1080,1080,3h,91,591,153,632,38,251,65,269,11
34874,667669727.jpg,1080,1080,Jd,156,459,215,531,66,195,91,226,16
34875,667669727.jpg,1080,1080,5s,277,377,317,442,117,160,135,188,48
34876,667669727.jpg,1080,1080,10s,397,338,432,404,169,143,184,172,43
34877,667669727.jpg,1080,1080,10d,478,348,521,413,203,148,221,175,17
34878,667669727.jpg,1080,1080,Kh,586,393,654,453,249,167,278,192,1
34879,667669727.jpg,1080,1080,2c,656,489,716,536,279,208,304,228,38
34880,667669727.jpg,1080,1080,2c,502,759,563,805,213,323,239,342,38
34881,361014994.jpg,1080,1080,Js,83,720,152,753,35,306,64,320,42
34882,361014994.jpg,1080,1080,3s,91,590,155,634,38,251,66,270,50
34883,361014994.jpg,1080,1080,7c,160,464,219,523,68,197,93,222,33
34884,361014994.jpg,1080,1080,Jd,270,377,318,450,115,160,135,191,16
34885,361014994.jpg,1080,1080,8c,398,340,429,403,169,144,182,171,32
34886,361014994.jpg,1080,1080,Kd,470,347,525,416,200,147,223,177,14
34887,361014994.jpg,1080,1080,8c,595,398,647,457,253,169,275,194,32
34888,361014994.jpg,1080,1080,9c,660,486,720,537,281,207,306,228,31
34889,361014994.jpg,1080,1080,9c,505,756,566,803,215,322,241,342,31
34890,244564091.jpg,1080,1080,9h,86,724,148,751,36,308,63,319,5
34891,244564091.jpg,1080,1080,3c,91,590,156,635,38,251,66,270,37
34892,244564091.jpg,1080,1080,Qd,158,461,217,530,67,196,92,225,15
34893,244564091.jpg,1080,1080,10s,270,379,315,445,115,161,134,189,43
34894,244564091.jpg,1080,1080,5c,398,340,428,405,169,144,182,172,35
34895,244564091.jpg,1080,1080,3s,476,351,519,417,202,149,221,177,50
34896,244564091.jpg,1080,1080,3s,529,657,572,722,225,279,243,307,50
34897,231835689.jpg,1080,1080,2s,82,723,149,750,34,307,63,319,51
34898,231835689.jpg,1080,1080,2c,94,592,157,635,40,252,66,270,38
34899,231835689.jpg,1080,1080,4s,169,465,216,523,71,198,92,222,49
34900,231835689.jpg,1080,1080,6c,275,379,319,442,117,161,135,188,34
34901,231835689.jpg,1080,1080,Kd,394,342,433,409,167,145,184,174,14
34902,231835689.jpg,1080,1080,Qd,470,348,525,415,200,148,223,176,15
34903,231835689.jpg,1080,1080,9h,597,400,646,454,254,170,275,193,5
34904,231835689.jpg,1080,1080,8s,654,489,717,533,278,208,305,227,45
34905,231835689.jpg,1080,1080,8s,501,758,564,803,213,322,240,342,45
34906,575724187.jpg,1080,1080,As,82,724,148,749,34,308,63,319,39
34907,575724187.jpg,1080,1080,3s,91,590,156,634,38,251,66,270,50
34908,575724187.jpg,1080,1080,Kc,156,460,221,531,66,195,94,226,27
34909,575724187.jpg,1080,1080,Ks,271,376,318,450,115,160,135,191,40
34910,575724187.jpg,1080,1080,3d,399,344,429,408,169,146,182,173,24
34911,575724187.jpg,1080,1080,5c,477,350,521,413,203,149,221,175,35
34912,575724187.jpg,1080,1080,5s,597,396,650,455,254,168,276,193,48
34913,575724187.jpg,1080,1080,Qc,651,482,725,536,277,205,308,228,28
34914,575724187.jpg,1080,1080,Qc,499,753,573,808,212,320,244,344,28
34915,907426012.jpg,1080,1080,7d,82,722,146,751,34,307,62,319,20
34916,907426012.jpg,1080,1080,4s,95,588,155,632,40,250,66,269,49
34917,907426012.jpg,1080,1080,2s,161,466,216,523,68,198,92,222,51
34918,907426012.jpg,1080,1080,10d,271,377,316,441,115,160,134,187,17
34919,907426012.jpg,1080,1080,7s,399,341,429,407,169,145,182,173,46
34920,907426012.jpg,1080,1080,Jd,470,346,526,414,200,147,224,176,16
34921,907426012.jpg,1080,1080,9c,595,397,647,457,253,169,275,194,31
34922,907426012.jpg,1080,1080,8c,661,488,721,532,281,207,307,226,32
34923,907426012.jpg,1080,1080,8c,506,756,567,802,215,322,241,341,32
34924,130647102.jpg,1080,1080,2s,83,723,149,750,35,307,63,319,51
34925,130647102.jpg,1080,1080,7h,90,588,152,630,38,250,64,268,7
34926,130647102.jpg,1080,1080,9c,161,466,214,523,68,198,91,222,31
34927,130647102.jpg,1080,1080,Qd,270,378,318,450,115,161,135,191,15
34928,130647102.jpg,1080,1080,2d,400,342,430,407,170,145,183,173,25
34929,130647102.jpg,1080,1080,6d,478,353,520,414,203,150,221,176,21
34930,130647102.jpg,1080,1080,6d,530,657,573,719,225,279,244,306,21
34931,483421938.jpg,1080,1080,Kh,82,720,152,755,34,306,64,321,1
34932,483421938.jpg,1080,1080,9h,92,591,152,631,39,251,64,268,5
34933,483421938.jpg,1080,1080,7d,159,463,213,520,67,197,90,221,20
34934,483421938.jpg,1080,1080,7s,273,378,315,444,116,161,134,189,46
34935,483421938.jpg,1080,1080,7h,402,343,432,406,171,146,184,172,7
34936,483421938.jpg,1080,1080,7s,479,347,523,413,204,147,222,175,46
34937,483421938.jpg,1080,1080,3s,593,398,648,457,252,169,276,194,50
34938,483421938.jpg,1080,1080,3s,543,708,598,766,231,301,254,326,50
34939,007317990.jpg,1080,1080,Ks,81,720,152,753,34,306,64,320,40
34940,007317990.jpg,1080,1080,As,90,594,155,633,38,253,66,269,39
34941,007317990.jpg,1080,1080,10d,155,464,212,521,66,197,90,221,17
34942,007317990.jpg,1080,1080,4d,279,380,316,444,118,161,134,189,23
34943,007317990.jpg,1080,1080,3h,399,345,427,409,169,146,181,174,11
34944,007317990.jpg,1080,1080,Qd,470,348,525,415,200,148,223,176,15
34945,007317990.jpg,1080,1080,6h,596,402,645,455,253,171,274,193,8
34946,007317990.jpg,1080,1080,6h,546,712,595,765,232,303,253,325,8
34947,073406717.jpg,1080,1080,Ad,82,723,146,750,34,307,62,319,13
34948,073406717.jpg,1080,1080,Ac,89,594,152,634,37,253,64,270,26
34949,073406717.jpg,1080,1080,Jd,156,460,216,531,66,195,92,226,16
34950,073406717.jpg,1080,1080,2c,277,383,319,447,117,163,135,190,38
34951,073406717.jpg,1080,1080,Ad,399,341,426,406,169,145,181,172,13
34952,073406717.jpg,1080,1080,2h,478,353,517,414,203,150,220,176,12
34953,073406717.jpg,1080,1080,2h,527,658,567,719,224,280,241,306,12
34954,711464315.jpg,1080,1080,7h,84,723,146,749,35,307,62,319,7
34955,711464315.jpg,1080,1080,4d,92,590,152,633,39,251,64,269,23
34956,711464315.jpg,1080,1080,6h,166,468,214,521,70,199,91,221,8
34957,711464315.jpg,1080,1080,Ks,270,375,317,450,115,159,135,191,40
34958,711464315.jpg,1080,1080,9c,397,342,430,406,169,145,183,172,31
34959,711464315.jpg,1080,1080,2h,478,353,517,413,203,150,220,175,12
34960,711464315.jpg,1080,1080,Ac,594,398,645,454,253,169,274,193,26
34961,711464315.jpg,1080,1080,Ac,548,703,598,758,233,299,254,322,26
34962,024294844.jpg,1080,1080,Kh,82,720,152,755,34,306,64,321,1
34963,024294844.jpg,1080,1080,5c,88,588,152,632,37,250,64,269,35
34964,024294844.jpg,1080,1080,10d,155,465,212,522,66,198,90,222,17
34965,024294844.jpg,1080,1080,7s,273,377,316,444,116,160,134,189,46
34966,024294844.jpg,1080,1080,8c,398,341,429,404,169,145,182,172,32
34967,024294844.jpg,1080,1080,Jh,470,348,525,414,200,148,223,176,3
34968,024294844.jpg,1080,1080,4h,598,403,650,451,254,171,276,192,10
34969,024294844.jpg,1080,1080,3h,659,488,718,530,280,207,305,225,11
34970,024294844.jpg,1080,1080,3h,500,761,561,806,212,324,238,343,11
34971,757996046.jpg,1080,1080,Ah,85,722,149,746,36,307,63,317,0
34972,757996046.jpg,1080,1080,8c,89,589,150,632,37,250,63,269,32
34973,757996046.jpg,1080,1080,8s,162,469,214,525,69,199,91,223,45
34974,757996046.jpg,1080,1080,2d,276,380,316,443,117,161,134,188,25
34975,757996046.jpg,1080,1080,9d,398,346,428,410,169,147,182,174,18
34976,757996046.jpg,1080,1080,9d,476,354,517,416,202,150,220,177,18
34977,757996046.jpg,1080,1080,7s,595,395,651,455,253,168,277,193,46
34978,757996046.jpg,1080,1080,Ad,660,490,720,532,281,208,306,226,13
34979,757996046.jpg,1080,1080,Ad,503,755,564,797,214,321,240,339,13
34980,127688336.jpg,1080,1080,6c,84,719,148,752,35,306,63,320,34
34981,127688336.jpg,1080,1080,Kh,85,584,151,641,36,248,64,273,1
34982,127688336.jpg,1080,1080,2s,161,466,215,523,68,198,91,222,51
34983,127688336.jpg,1080,1080,10h,270,381,314,446,115,162,133,189,4
34984,127688336.jpg,1080,1080,9s,401,341,431,407,170,145,183,173,44
34985,127688336.jpg,1080,1080,8s,468,352,517,415,199,149,220,176,45
34986,127688336.jpg,1080,1080,8s,531,657,574,722,226,279,244,307,45
34987,180470750.jpg,1080,1080,8h,85,724,147,752,36,308,62,320,6
34988,180470750.jpg,1080,1080,6d,93,590,154,631,39,251,65,268,21
34989,180470750.jpg,1080,1080,Js,157,460,217,531,66,195,92,226,42
34990,180470750.jpg,1080,1080,7s,273,377,316,443,116,160,134,188,46
34991,180470750.jpg,1080,1080,8d,399,341,429,404,169,145,182,172,19
34992,180470750.jpg,1080,1080,5c,479,348,523,412,204,148,222,175,35
34993,180470750.jpg,1080,1080,5c,533,654,577,719,227,278,245,306,35
34994,598961531.jpg,1080,1080,5s,83,723,147,749,35,307,62,319,48
34995,598961531.jpg,1080,1080,4s,95,588,155,631,40,250,66,268,49
34996,598961531.jpg,1080,1080,10s,155,464,215,523,66,197,91,222,43
34997,598961531.jpg,1080,1080,8c,276,378,317,441,117,161,135,187,32
34998,598961531.jpg,1080,1080,As,399,341,424,407,169,145,180,173,39
34999,598961531.jpg,1080,1080,4h,480,352,521,411,204,149,221,175,10
35000,598961531.jpg,1080,1080,4h,531,657,571,714,226,279,243,304,10
35001,635552277.jpg,1080,1080,8c,82,720,145,752,34,306,61,320,32
35002,635552277.jpg,1080,1080,Kc,86,584,158,640,36,248,67,272,27
35003,635552277.jpg,1080,1080,Ac,162,468,213,522,69,199,90,222,26
35004,635552277.jpg,1080,1080,3s,276,382,318,447,117,162,135,190,50
35005,635552277.jpg,1080,1080,7c,398,343,429,408,169,146,182,173,33
35006,635552277.jpg,1080,1080,2c,475,354,517,416,202,150,220,177,38
35007,635552277.jpg,1080,1080,2c,531,658,575,721,226,280,244,307,38
35008,380197053.jpg,1080,1080,3c,86,722,151,751,36,307,64,319,37
35009,380197053.jpg,1080,1080,7d,87,587,151,632,37,250,64,269,20
35010,380197053.jpg,1080,1080,Kc,156,459,221,531,66,195,94,226,27
35011,380197053.jpg,1080,1080,6h,278,383,316,444,118,163,134,189,8
35012,380197053.jpg,1080,1080,6d,401,345,430,408,170,146,183,173,21
35013,380197053.jpg,1080,1080,Ah,479,352,514,411,204,149,218,175,0
35014,380197053.jpg,1080,1080,3c,592,398,647,457,252,169,275,194,37
35015,380197053.jpg,1080,1080,3c,543,708,598,767,231,301,254,326,37
35016,760006758.jpg,1080,1080,4s,84,722,150,751,35,307,63,319,49
35017,760006758.jpg,1080,1080,3h,91,591,153,632,38,251,65,269,11
35018,760006758.jpg,1080,1080,Jh,158,462,216,530,67,196,92,225,3
35019,760006758.jpg,1080,1080,3c,274,382,318,447,116,162,135,190,37
35020,760006758.jpg,1080,1080,8h,399,344,428,406,169,146,182,172,6
35021,760006758.jpg,1080,1080,6c,477,349,520,412,203,148,221,175,34
